Time	Total extraction NRE EJ	PES oil EJ	extraction coal EJ	PES nat gas	extraction uranium EJ	share conv vs total gas extraction	share conv vs total oil extraction	Real demand by sector[Agriculture Hunting Forestry and Fishing]	Real demand by sector[Mining and Quarrying]	Real demand by sector[Food Beverages and Tobacco]	Real demand by sector[Textiles and Textile Products]	Real demand by sector[Leather Leather and Footwear]	Real demand by sector[Wood and Products of Woood and Cork]	Real demand by sector[Pulp Paper Printing and Publishing]	Real demand by sector[Coke Refined Petroleum and Nuclear Fuel]	Real demand by sector[Chemicals and Chemical products]	Real demand by sector[Rubber and Plastics]	Real demand by sector[Other Non Metalic Mineral]	Real demand by sector[Basic Metals and Fabricated Metal]	Real demand by sector[Machinery Nec]	Real demand by sector[Electrical and Optical Equipment]	Real demand by sector[Transport Equipment]	Real demand by sector[Manufacturing Nec Recycling]	Real demand by sector[Electricity Gas and Water Supply]	Real demand by sector[Construction]	Real demand by sector[Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real demand by sector[Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real demand by sector[Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real demand by sector[Hotels and Restaurants]	Real demand by sector[Inland Transport]	Real demand by sector[Water Transport]	Real demand by sector[Air Transport]	Real demand by sector[Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real demand by sector[Post and Telecommunications]	Real demand by sector[Financial Intermedation]	Real demand by sector[Real Estate Activities]	Real demand by sector[Renting od MEq and Other Business Activities]	Real demand by sector[Public Admin and Defence Compulsory Social Security]	Real demand by sector[Education]	Real demand by sector[Health and Social Work]	Real demand by sector[Other Community Social and Persona Services]	Real demand by sector[Private Households with Employed Persons]	Real total output by sector[Agriculture Hunting Forestry and Fishing]	Real total output by sector[Mining and Quarrying]	Real total output by sector[Food Beverages and Tobacco]	Real total output by sector[Textiles and Textile Products]	Real total output by sector[Leather Leather and Footwear]	Real total output by sector[Wood and Products of Woood and Cork]	Real total output by sector[Pulp Paper Printing and Publishing]	Real total output by sector[Coke Refined Petroleum and Nuclear Fuel]	Real total output by sector[Chemicals and Chemical products]	Real total output by sector[Rubber and Plastics]	Real total output by sector[Other Non Metalic Mineral]	Real total output by sector[Basic Metals and Fabricated Metal]	Real total output by sector[Machinery Nec]	Real total output by sector[Electrical and Optical Equipment]	Real total output by sector[Transport Equipment]	Real total output by sector[Manufacturing Nec Recycling]	Real total output by sector[Electricity Gas and Water Supply]	Real total output by sector[Construction]	Real total output by sector[Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real total output by sector[Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real total output by sector[Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real total output by sector[Hotels and Restaurants]	Real total output by sector[Inland Transport]	Real total output by sector[Water Transport]	Real total output by sector[Air Transport]	Real total output by sector[Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real total output by sector[Post and Telecommunications]	Real total output by sector[Financial Intermedation]	Real total output by sector[Real Estate Activities]	Real total output by sector[Renting od MEq and Other Business Activities]	Real total output by sector[Public Admin and Defence Compulsory Social Security]	Real total output by sector[Education]	Real total output by sector[Health and Social Work]	Real total output by sector[Other Community Social and Persona Services]	Real total output by sector[Private Households with Employed Persons]	Real final energy by sector and fuel[electricity,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[electricity,Mining and Quarrying]	Real final energy by sector and fuel[electricity,Food Beverages and Tobacco]	Real final energy by sector and fuel[electricity,Textiles and Textile Products]	Real final energy by sector and fuel[electricity,Leather Leather and Footwear]	Real final energy by sector and fuel[electricity,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[electricity,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[electricity,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[electricity,Chemicals and Chemical products]	Real final energy by sector and fuel[electricity,Rubber and Plastics]	Real final energy by sector and fuel[electricity,Other Non Metalic Mineral]	Real final energy by sector and fuel[electricity,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[electricity,Machinery Nec]	Real final energy by sector and fuel[electricity,Electrical and Optical Equipment]	Real final energy by sector and fuel[electricity,Transport Equipment]	Real final energy by sector and fuel[electricity,Manufacturing Nec Recycling]	Real final energy by sector and fuel[electricity,Electricity Gas and Water Supply]	Real final energy by sector and fuel[electricity,Construction]	Real final energy by sector and fuel[electricity,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[electricity,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[electricity,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[electricity,Hotels and Restaurants]	Real final energy by sector and fuel[electricity,Inland Transport]	Real final energy by sector and fuel[electricity,Water Transport]	Real final energy by sector and fuel[electricity,Air Transport]	Real final energy by sector and fuel[electricity,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[electricity,Post and Telecommunications]	Real final energy by sector and fuel[electricity,Financial Intermedation]	Real final energy by sector and fuel[electricity,Real Estate Activities]	Real final energy by sector and fuel[electricity,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[electricity,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[electricity,Education]	Real final energy by sector and fuel[electricity,Health and Social Work]	Real final energy by sector and fuel[electricity,Other Community Social and Persona Services]	Real final energy by sector and fuel[electricity,Private Households with Employed Persons]	Real final energy by sector and fuel[heat,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[heat,Mining and Quarrying]	Real final energy by sector and fuel[heat,Food Beverages and Tobacco]	Real final energy by sector and fuel[heat,Textiles and Textile Products]	Real final energy by sector and fuel[heat,Leather Leather and Footwear]	Real final energy by sector and fuel[heat,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[heat,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[heat,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[heat,Chemicals and Chemical products]	Real final energy by sector and fuel[heat,Rubber and Plastics]	Real final energy by sector and fuel[heat,Other Non Metalic Mineral]	Real final energy by sector and fuel[heat,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[heat,Machinery Nec]	Real final energy by sector and fuel[heat,Electrical and Optical Equipment]	Real final energy by sector and fuel[heat,Transport Equipment]	Real final energy by sector and fuel[heat,Manufacturing Nec Recycling]	Real final energy by sector and fuel[heat,Electricity Gas and Water Supply]	Real final energy by sector and fuel[heat,Construction]	Real final energy by sector and fuel[heat,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[heat,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[heat,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[heat,Hotels and Restaurants]	Real final energy by sector and fuel[heat,Inland Transport]	Real final energy by sector and fuel[heat,Water Transport]	Real final energy by sector and fuel[heat,Air Transport]	Real final energy by sector and fuel[heat,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[heat,Post and Telecommunications]	Real final energy by sector and fuel[heat,Financial Intermedation]	Real final energy by sector and fuel[heat,Real Estate Activities]	Real final energy by sector and fuel[heat,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[heat,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[heat,Education]	Real final energy by sector and fuel[heat,Health and Social Work]	Real final energy by sector and fuel[heat,Other Community Social and Persona Services]	Real final energy by sector and fuel[heat,Private Households with Employed Persons]	Real final energy by sector and fuel[liquids,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[liquids,Mining and Quarrying]	Real final energy by sector and fuel[liquids,Food Beverages and Tobacco]	Real final energy by sector and fuel[liquids,Textiles and Textile Products]	Real final energy by sector and fuel[liquids,Leather Leather and Footwear]	Real final energy by sector and fuel[liquids,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[liquids,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[liquids,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[liquids,Chemicals and Chemical products]	Real final energy by sector and fuel[liquids,Rubber and Plastics]	Real final energy by sector and fuel[liquids,Other Non Metalic Mineral]	Real final energy by sector and fuel[liquids,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[liquids,Machinery Nec]	Real final energy by sector and fuel[liquids,Electrical and Optical Equipment]	Real final energy by sector and fuel[liquids,Transport Equipment]	Real final energy by sector and fuel[liquids,Manufacturing Nec Recycling]	Real final energy by sector and fuel[liquids,Electricity Gas and Water Supply]	Real final energy by sector and fuel[liquids,Construction]	Real final energy by sector and fuel[liquids,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[liquids,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[liquids,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[liquids,Hotels and Restaurants]	Real final energy by sector and fuel[liquids,Inland Transport]	Real final energy by sector and fuel[liquids,Water Transport]	Real final energy by sector and fuel[liquids,Air Transport]	Real final energy by sector and fuel[liquids,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[liquids,Post and Telecommunications]	Real final energy by sector and fuel[liquids,Financial Intermedation]	Real final energy by sector and fuel[liquids,Real Estate Activities]	Real final energy by sector and fuel[liquids,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[liquids,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[liquids,Education]	Real final energy by sector and fuel[liquids,Health and Social Work]	Real final energy by sector and fuel[liquids,Other Community Social and Persona Services]	Real final energy by sector and fuel[liquids,Private Households with Employed Persons]	Real final energy by sector and fuel[gases,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[gases,Mining and Quarrying]	Real final energy by sector and fuel[gases,Food Beverages and Tobacco]	Real final energy by sector and fuel[gases,Textiles and Textile Products]	Real final energy by sector and fuel[gases,Leather Leather and Footwear]	Real final energy by sector and fuel[gases,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[gases,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[gases,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[gases,Chemicals and Chemical products]	Real final energy by sector and fuel[gases,Rubber and Plastics]	Real final energy by sector and fuel[gases,Other Non Metalic Mineral]	Real final energy by sector and fuel[gases,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[gases,Machinery Nec]	Real final energy by sector and fuel[gases,Electrical and Optical Equipment]	Real final energy by sector and fuel[gases,Transport Equipment]	Real final energy by sector and fuel[gases,Manufacturing Nec Recycling]	Real final energy by sector and fuel[gases,Electricity Gas and Water Supply]	Real final energy by sector and fuel[gases,Construction]	Real final energy by sector and fuel[gases,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[gases,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[gases,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[gases,Hotels and Restaurants]	Real final energy by sector and fuel[gases,Inland Transport]	Real final energy by sector and fuel[gases,Water Transport]	Real final energy by sector and fuel[gases,Air Transport]	Real final energy by sector and fuel[gases,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[gases,Post and Telecommunications]	Real final energy by sector and fuel[gases,Financial Intermedation]	Real final energy by sector and fuel[gases,Real Estate Activities]	Real final energy by sector and fuel[gases,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[gases,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[gases,Education]	Real final energy by sector and fuel[gases,Health and Social Work]	Real final energy by sector and fuel[gases,Other Community Social and Persona Services]	Real final energy by sector and fuel[gases,Private Households with Employed Persons]	Real final energy by sector and fuel[solids,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[solids,Mining and Quarrying]	Real final energy by sector and fuel[solids,Food Beverages and Tobacco]	Real final energy by sector and fuel[solids,Textiles and Textile Products]	Real final energy by sector and fuel[solids,Leather Leather and Footwear]	Real final energy by sector and fuel[solids,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[solids,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[solids,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[solids,Chemicals and Chemical products]	Real final energy by sector and fuel[solids,Rubber and Plastics]	Real final energy by sector and fuel[solids,Other Non Metalic Mineral]	Real final energy by sector and fuel[solids,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[solids,Machinery Nec]	Real final energy by sector and fuel[solids,Electrical and Optical Equipment]	Real final energy by sector and fuel[solids,Transport Equipment]	Real final energy by sector and fuel[solids,Manufacturing Nec Recycling]	Real final energy by sector and fuel[solids,Electricity Gas and Water Supply]	Real final energy by sector and fuel[solids,Construction]	Real final energy by sector and fuel[solids,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[solids,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[solids,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[solids,Hotels and Restaurants]	Real final energy by sector and fuel[solids,Inland Transport]	Real final energy by sector and fuel[solids,Water Transport]	Real final energy by sector and fuel[solids,Air Transport]	Real final energy by sector and fuel[solids,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[solids,Post and Telecommunications]	Real final energy by sector and fuel[solids,Financial Intermedation]	Real final energy by sector and fuel[solids,Real Estate Activities]	Real final energy by sector and fuel[solids,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[solids,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[solids,Education]	Real final energy by sector and fuel[solids,Health and Social Work]	Real final energy by sector and fuel[solids,Other Community Social and Persona Services]	Real final energy by sector and fuel[solids,Private Households with Employed Persons]	Annual GDP growth rate	current mineral resources Mt[Adhesive]	current mineral resources Mt[Aluminium]	current mineral resources Mt[Aluminium mirrors]	current mineral resources Mt[Cadmium]	current mineral resources Mt[Carbon fiber]	current mineral resources Mt[Cement]	current mineral resources Mt[Chromium]	current mineral resources Mt[Copper]	current mineral resources Mt[diesel]	current mineral resources Mt[Dy]	current mineral resources Mt[Electric electronic components]	current mineral resources Mt[Evacuation lines]	current mineral resources Mt[Fiberglass]	current mineral resources Mt[Foam glass]	current mineral resources Mt[Galium]	current mineral resources Mt[Glass]	current mineral resources Mt[Glass reinforcing plastic]	current mineral resources Mt[gravel]	current mineral resources Mt[Indium]	current mineral resources Mt[Iron]	current mineral resources Mt[KNO3 mined]	current mineral resources Mt[Asphalt]	current mineral resources Mt[Lime]	current mineral resources Mt[Limestone]	current mineral resources Mt[Lithium]	current mineral resources Mt[Lubricant]	current mineral resources Mt[Magnesium]	current mineral resources Mt[Manganese]	current mineral resources Mt[Heavy equipment]	current mineral resources Mt[Concrete]	current mineral resources Mt[Molybdenum]	current mineral resources Mt[NaNO3 mined]	current mineral resources Mt[NaNO3 synthetic]	current mineral resources Mt[Neodymium]	current mineral resources Mt[Nickel]	current mineral resources Mt[Over grid 15per]	current mineral resources Mt[Over grid 5per]	current mineral resources Mt[Paint]	current mineral resources Mt[Lead]	current mineral resources Mt[Plastics]	current mineral resources Mt[Polypropylene]	current mineral resources Mt[Rock]	current mineral resources Mt[Rock wool]	current mineral resources Mt[Sand]	current mineral resources Mt[Silicon sand]	current mineral resources Mt[Silicon wafer modules]	current mineral resources Mt[Silver]	current mineral resources Mt[Site preparation]	current mineral resources Mt[Tin]	current mineral resources Mt[soda ash]	current mineral resources Mt[steel]	current mineral resources Mt[synthetic oil]	current mineral resources Mt[tellurium]	current mineral resources Mt[titanium]	current mineral resources Mt[titanium dioxide]	current mineral resources Mt[vanadium]	current mineral resources Mt[wires]	current mineral resources Mt[zinc]	current mineral reserves Mt[Adhesive]	current mineral reserves Mt[Aluminium]	current mineral reserves Mt[Aluminium mirrors]	current mineral reserves Mt[Cadmium]	current mineral reserves Mt[Carbon fiber]	current mineral reserves Mt[Cement]	current mineral reserves Mt[Chromium]	current mineral reserves Mt[Copper]	current mineral reserves Mt[diesel]	current mineral reserves Mt[Dy]	current mineral reserves Mt[Electric electronic components]	current mineral reserves Mt[Evacuation lines]	current mineral reserves Mt[Fiberglass]	current mineral reserves Mt[Foam glass]	current mineral reserves Mt[Galium]	current mineral reserves Mt[Glass]	current mineral reserves Mt[Glass reinforcing plastic]	current mineral reserves Mt[gravel]	current mineral reserves Mt[Indium]	current mineral reserves Mt[Iron]	current mineral reserves Mt[KNO3 mined]	current mineral reserves Mt[Asphalt]	current mineral reserves Mt[Lime]	current mineral reserves Mt[Limestone]	current mineral reserves Mt[Lithium]	current mineral reserves Mt[Lubricant]	current mineral reserves Mt[Magnesium]	current mineral reserves Mt[Manganese]	current mineral reserves Mt[Heavy equipment]	current mineral reserves Mt[Concrete]	current mineral reserves Mt[Molybdenum]	current mineral reserves Mt[NaNO3 mined]	current mineral reserves Mt[NaNO3 synthetic]	current mineral reserves Mt[Neodymium]	current mineral reserves Mt[Nickel]	current mineral reserves Mt[Over grid 15per]	current mineral reserves Mt[Over grid 5per]	current mineral reserves Mt[Paint]	current mineral reserves Mt[Lead]	current mineral reserves Mt[Plastics]	current mineral reserves Mt[Polypropylene]	current mineral reserves Mt[Rock]	current mineral reserves Mt[Rock wool]	current mineral reserves Mt[Sand]	current mineral reserves Mt[Silicon sand]	current mineral reserves Mt[Silicon wafer modules]	current mineral reserves Mt[Silver]	current mineral reserves Mt[Site preparation]	current mineral reserves Mt[Tin]	current mineral reserves Mt[soda ash]	current mineral reserves Mt[steel]	current mineral reserves Mt[synthetic oil]	current mineral reserves Mt[tellurium]	current mineral reserves Mt[titanium]	current mineral reserves Mt[titanium dioxide]	current mineral reserves Mt[vanadium]	current mineral reserves Mt[wires]	current mineral reserves Mt[zinc]	share E losses CC	Temperature change	abundance coal	abundance total nat gas	abundance total oil	TPE from RES EJ	Percent RES vs TPES	Total land requirements renew Mha	share blue water use vs AR	EROIst system	TFES intensity EJ T$	Real TFEC	GDP	Population
1995	342.53	148.889	96.3299	73.4432	23.868	0.9826	0.992879	821277	106957	1.76146e+06	500388	102250	58713	261906	224715	401281	113841	64807.1	259984	777405	895155	1.10942e+06	323159	440416	3.37331e+06	352814	1.26374e+06	1.59846e+06	1.13591e+06	579017	49225	143096	165487	336812	1.03586e+06	2.56044e+06	715098	3.16368e+06	1.17606e+06	2.11699e+06	1.12131e+06	48106.6	2.07851e+06	1.01198e+06	2.66933e+06	934116	160951	413556	1.24572e+06	720646	1.62123e+06	696838	615559	2.27374e+06	1.34816e+06	2.07101e+06	2.0264e+06	494372	1.24612e+06	4.02545e+06	654825	2.9171e+06	2.40988e+06	1.5136e+06	1.42556e+06	177855	283665	634741	928057	2.90358e+06	3.49919e+06	3.48724e+06	3.38789e+06	1.23712e+06	2.21077e+06	1.80942e+06	52431.4	1.50525	1.58222	1.03372	0.756503	0.0565568	0.360995	1.52772	0.660513	2.92397	1.22063	0.985511	4.49659	0.519011	0.803786	0.59084	0.423636	3.26989	0.426574	0.190056	0.578145	1.20138	0.956027	0.639143	0	0	0.212718	0.198832	0.394053	1.09636	0.633134	1.38361	0.588746	0.742941	0.701853	5.24314e-05	0.369856	0.400902	0.440346	0.206312	0.0192387	0.363679	0.125795	0.598587	1.39172	0.316956	0.0706315	1.01061	0.359108	0.221541	0.0654576	0.124816	0.22002	0.337318	0.0225092	0.123602	0.0928968	0.0820651	0	0	0	0.157201	0.0336929	0.0883359	0.236143	0.079969	0.174159	0.0867624	0.108792	0.217067	5.24314e-05	6.92005	1.35743	1.37233	0.822668	0.0875432	0.352839	0.962351	8.44822	2.61683	1.44592	1.3518	1.64646	0.571385	0.989986	0.574078	1.0599	0.807361	2.84524	0.426691	2.33225	3.48523	2.14876	8.24629	6.74679	7.57833	1.34752	0.713552	1.13316	0.493374	2.9054	4.025	1.05866	2.40973	2.07975	5.24314e-05	0.446953	4.74696	0.702225	0.207095	0.0150569	0.0682052	0.613447	2.16288	2.3865	0.717313	0.826966	2.98044	0.162069	0.23079	0.185842	0.314515	4.88777	0.232139	0.080797	0.242462	0.442064	0.347656	2.52137	8.1366e-07	5.6303e-06	0.101051	0.517034	0.13461	0.314425	0.340784	5.20852	0.246465	0.356842	0.440678	5.24314e-05	0.978701	0.962074	2.79732	0.926601	0.0579702	0.638358	1.7639	0.406098	2.74043	1.90755	4.92276	6.40021	0.471385	0.173273	0.23285	1.05104	1.63052	0.324521	0.0168429	0.103191	0.0899283	0.714827	0.27498	0.00360291	0	0.031315	0.0081689	0.0434461	0.182968	0.104027	0.253991	0.237519	0.129625	0.123394	5.24314e-05	-4.95315e-05	0	75000	0	6	0	0	12000	2100	0	0	0	0	0	0	1	0	0	0	0.0471	800000	0	0	0	0	39.5	0	12000	1030	0	0	14	0	0	0	130	0	0	0	2000	0	0	0	0	0	0	0	1.308	0	76.2	0	0	0	0.025	2000	0	63	0	1900	0	28000	0	0.5	0	0	480	720	0	0	0	0	0	0	0.0052	0	0	0	0.011	160000	0	0	0	0	13.5	0	2400	570	0	0	11	0	0	0	81	0	0	0	87	0	0	0	0	0	0	0	0.53	0	4.8	0	0	0	0.01108	794	0	15	0	230	0	0.585	1	1	1	48.0326	12.2687	6.62578	0.219176	11.5401	8.98332	261.941	29.1586	5.70976e+09
1996	353.035	152.939	98.6571	77.2249	24.2144	0.982456	0.99277	836767	109058	1.7853e+06	501257	102178	60371.7	270425	233981	421525	117399	67372.6	272381	804864	994221	1.16714e+06	339277	450124	3.42948e+06	363935	1.32129e+06	1.64241e+06	1.15446e+06	589680	52656.7	151890	170500	369954	1.08579e+06	2.63161e+06	776034	3.22534e+06	1.19207e+06	2.16837e+06	1.12808e+06	48801.6	2.11582e+06	1.0743e+06	2.7057e+06	948595	163464	426209	1.26446e+06	736359	1.68387e+06	731156	634472	2.35015e+06	1.39582e+06	2.30156e+06	2.13215e+06	517279	1.29502e+06	4.0923e+06	674745	3.04529e+06	2.48021e+06	1.54884e+06	1.42757e+06	185787	305945	657491	1.02204e+06	3.01946e+06	3.56138e+06	3.70077e+06	3.40561e+06	1.26141e+06	2.27215e+06	1.84002e+06	53013.6	1.49996	1.62355	1.05499	0.740763	0.0544598	0.375201	1.53557	0.689085	3.08288	1.33405	1.01086	4.55745	0.497129	0.864832	0.625303	0.44974	3.34472	0.480927	0.199361	0.605702	1.2172	0.96476	0.646498	4.68626e-09	1.26977e-08	0.208557	0.219738	0.403107	1.16308	0.699275	1.41405	0.615699	0.754347	0.682406	5.30136e-05	0.293476	0.35321	0.376717	0.165116	0.015488	0.258221	0.147609	0.505665	1.2457	0.304858	0.0644089	0.879105	0.318726	0.186675	0.0717662	0.143327	0.25542	0.241937	0.0219196	0.170432	0.112688	0.104099	0	0	0	0.0942774	0.0549855	0.0502993	0.18773	0.0837206	0.26639	0.10223	0.116813	0.158112	5.30136e-05	7.04711	1.40001	1.63315	0.830611	0.0872929	0.371596	0.99006	8.5153	2.84727	1.49675	1.40178	1.73338	0.60192	1.07178	0.616058	1.12883	1.02156	2.95779	0.476865	2.51306	3.63198	2.0765	8.33969	6.8727	8.12859	1.43715	0.720068	1.18076	0.51424	3.06976	4.13229	1.12857	2.45258	2.15979	5.30136e-05	0.503746	5.02199	0.743589	0.212293	0.0140076	0.0702898	0.636676	2.2191	2.53456	0.704439	0.845237	3.04831	0.175677	0.240429	0.206283	0.298367	5.03877	0.235708	0.0955175	0.251679	0.435802	0.380172	2.55778	6.54008e-07	5.48964e-06	0.096168	0.559333	0.141144	0.292611	0.411371	5.37179	0.296826	0.393541	0.412355	5.30136e-05	0.992264	1.16736	2.80326	0.804146	0.0503044	0.66971	1.64915	0.430899	2.89113	1.93988	5.01164	6.45188	0.486458	0.17722	0.23051	1.06424	1.0496	0.351722	0.0108521	0.0842627	0.0766646	0.735093	0.236614	0.00361338	1.38395e-08	0.0196459	0.00700073	0.0211351	0.129712	0.110453	0.256023	0.247699	0.112306	0.0834526	5.30136e-05	0.0300916																																																																																																																					0	0.637615	1	1	1	49.0788	12.1764	7.27004	0.225361	11.1384	8.7094	261.595	30.036	5.79258e+09
1997	354.348	153.94	98.0636	78.006	24.3385	0.981286	0.991618	852833	103870	1.83136e+06	505764	101320	61265.6	277749	233847	438403	120376	68373.3	270863	822401	1.06967e+06	1.23824e+06	354660	456088	3.4767e+06	376608	1.38578e+06	1.67962e+06	1.17998e+06	607290	55301	156344	177783	406922	1.14559e+06	2.6976e+06	840132	3.28867e+06	1.22256e+06	2.22042e+06	1.14676e+06	50029.4	2.13772e+06	1.02637e+06	2.77211e+06	952014	165255	429258	1.30496e+06	746046	1.75403e+06	762039	650520	2.41646e+06	1.42853e+06	2.45851e+06	2.25278e+06	539523	1.29026e+06	4.13096e+06	695399	3.14927e+06	2.52652e+06	1.59556e+06	1.45564e+06	197871	317526	679696	1.12293e+06	3.16092e+06	3.64281e+06	3.95792e+06	3.4672e+06	1.29339e+06	2.3286e+06	1.87616e+06	54208	1.496	1.59264	1.08393	0.773966	0.0558709	0.368528	1.56325	0.689634	3.06886	1.36562	1.02126	4.64335	0.487884	0.879522	0.645424	0.475753	3.48123	0.439414	0.208497	0.599133	1.23205	1.0226	0.647972	3.32548e-08	8.90135e-08	0.211838	0.250049	0.4219	1.1916	0.759068	1.48465	0.648056	0.793996	0.714093	5.4208e-05	0.258286	0.345078	0.350258	0.154456	0.0144843	0.228967	0.139008	0.477347	1.17037	0.260873	0.141639	0.831992	0.273365	0.166571	0.0630696	0.156055	0.236727	0.10882	0.0188312	0.142547	0.0959477	0.0942843	0	5.8079e-11	1.54647e-10	0.0837145	0.0520489	0.0433823	0.162929	0.0829889	0.247317	0.106998	0.115602	0.147066	5.4208e-05	7.06662	1.46816	1.62879	0.808602	0.0845525	0.385947	0.934197	8.46043	2.75773	1.60486	1.43179	1.69929	0.574869	1.05597	0.624905	1.15862	0.633567	2.98675	0.490412	2.45595	3.59429	2.05418	8.50037	7.09514	8.36004	1.44914	0.807946	1.16728	0.512295	3.1859	4.26232	1.15503	2.47342	2.23954	5.4208e-05	0.48095	5.73445	0.753349	0.211293	0.012071	0.0738965	0.607225	2.25215	2.15289	0.616099	0.811727	2.95593	0.167038	0.212177	0.20817	0.267639	5.10963	0.22658	0.0930008	0.234126	0.455063	0.37812	2.39234	4.60578e-07	5.13688e-06	0.0934634	0.583634	0.141404	0.281527	0.418757	5.57152	0.288609	0.385937	0.409227	5.4208e-05	0.992445	1.04349	2.81098	0.779331	0.0470821	0.7067	1.67216	0.480688	2.57835	1.80957	4.78743	6.35221	0.398637	0.156598	0.220374	1.14669	1.88598	0.339886	0.0100769	0.0620574	0.0607157	0.756025	0.28421	0.00381507	5.6862e-08	0.0147964	0.00715686	0.0116548	0.0810047	0.0836469	0.197537	0.176615	0.0944434	0.0551336	5.4208e-05	0.0294707																																																																																																																					0	0.677476	1	1	1	49.8908	12.3121	7.74512	0.225585	10.6287	8.53209	263.822	30.9212	5.87493e+09
