	Total extraction NRE EJ	PES oil EJ	extraction coal EJ	PES nat gas	extraction uranium EJ	share conv vs total gas extraction	share conv vs total oil extraction	Real demand by sector[Agriculture Hunting Forestry and Fishing]	Real demand by sector[Mining and Quarrying]	Real demand by sector[Food Beverages and Tobacco]	Real demand by sector[Textiles and Textile Products]	Real demand by sector[Leather Leather and Footwear]	Real demand by sector[Wood and Products of Woood and Cork]	Real demand by sector[Pulp Paper Printing and Publishing]	Real demand by sector[Coke Refined Petroleum and Nuclear Fuel]	Real demand by sector[Chemicals and Chemical products]	Real demand by sector[Rubber and Plastics]	Real demand by sector[Other Non Metalic Mineral]	Real demand by sector[Basic Metals and Fabricated Metal]	Real demand by sector[Machinery Nec]	Real demand by sector[Electrical and Optical Equipment]	Real demand by sector[Transport Equipment]	Real demand by sector[Manufacturing Nec Recycling]	Real demand by sector[Electricity Gas and Water Supply]	Real demand by sector[Construction]	Real demand by sector[Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real demand by sector[Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real demand by sector[Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real demand by sector[Hotels and Restaurants]	Real demand by sector[Inland Transport]	Real demand by sector[Water Transport]	Real demand by sector[Air Transport]	Real demand by sector[Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real demand by sector[Post and Telecommunications]	Real demand by sector[Financial Intermedation]	Real demand by sector[Real Estate Activities]	Real demand by sector[Renting od MEq and Other Business Activities]	Real demand by sector[Public Admin and Defence Compulsory Social Security]	Real demand by sector[Education]	Real demand by sector[Health and Social Work]	Real demand by sector[Other Community Social and Persona Services]	Real demand by sector[Private Households with Employed Persons]	Real total output by sector[Agriculture Hunting Forestry and Fishing]	Real total output by sector[Mining and Quarrying]	Real total output by sector[Food Beverages and Tobacco]	Real total output by sector[Textiles and Textile Products]	Real total output by sector[Leather Leather and Footwear]	Real total output by sector[Wood and Products of Woood and Cork]	Real total output by sector[Pulp Paper Printing and Publishing]	Real total output by sector[Coke Refined Petroleum and Nuclear Fuel]	Real total output by sector[Chemicals and Chemical products]	Real total output by sector[Rubber and Plastics]	Real total output by sector[Other Non Metalic Mineral]	Real total output by sector[Basic Metals and Fabricated Metal]	Real total output by sector[Machinery Nec]	Real total output by sector[Electrical and Optical Equipment]	Real total output by sector[Transport Equipment]	Real total output by sector[Manufacturing Nec Recycling]	Real total output by sector[Electricity Gas and Water Supply]	Real total output by sector[Construction]	Real total output by sector[Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real total output by sector[Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real total output by sector[Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real total output by sector[Hotels and Restaurants]	Real total output by sector[Inland Transport]	Real total output by sector[Water Transport]	Real total output by sector[Air Transport]	Real total output by sector[Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real total output by sector[Post and Telecommunications]	Real total output by sector[Financial Intermedation]	Real total output by sector[Real Estate Activities]	Real total output by sector[Renting od MEq and Other Business Activities]	Real total output by sector[Public Admin and Defence Compulsory Social Security]	Real total output by sector[Education]	Real total output by sector[Health and Social Work]	Real total output by sector[Other Community Social and Persona Services]	Real total output by sector[Private Households with Employed Persons]	Real final energy by sector and fuel[electricity,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[electricity,Mining and Quarrying]	Real final energy by sector and fuel[electricity,Food Beverages and Tobacco]	Real final energy by sector and fuel[electricity,Textiles and Textile Products]	Real final energy by sector and fuel[electricity,Leather Leather and Footwear]	Real final energy by sector and fuel[electricity,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[electricity,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[electricity,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[electricity,Chemicals and Chemical products]	Real final energy by sector and fuel[electricity,Rubber and Plastics]	Real final energy by sector and fuel[electricity,Other Non Metalic Mineral]	Real final energy by sector and fuel[electricity,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[electricity,Machinery Nec]	Real final energy by sector and fuel[electricity,Electrical and Optical Equipment]	Real final energy by sector and fuel[electricity,Transport Equipment]	Real final energy by sector and fuel[electricity,Manufacturing Nec Recycling]	Real final energy by sector and fuel[electricity,Electricity Gas and Water Supply]	Real final energy by sector and fuel[electricity,Construction]	Real final energy by sector and fuel[electricity,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[electricity,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[electricity,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[electricity,Hotels and Restaurants]	Real final energy by sector and fuel[electricity,Inland Transport]	Real final energy by sector and fuel[electricity,Water Transport]	Real final energy by sector and fuel[electricity,Air Transport]	Real final energy by sector and fuel[electricity,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[electricity,Post and Telecommunications]	Real final energy by sector and fuel[electricity,Financial Intermedation]	Real final energy by sector and fuel[electricity,Real Estate Activities]	Real final energy by sector and fuel[electricity,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[electricity,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[electricity,Education]	Real final energy by sector and fuel[electricity,Health and Social Work]	Real final energy by sector and fuel[electricity,Other Community Social and Persona Services]	Real final energy by sector and fuel[electricity,Private Households with Employed Persons]	Real final energy by sector and fuel[heat,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[heat,Mining and Quarrying]	Real final energy by sector and fuel[heat,Food Beverages and Tobacco]	Real final energy by sector and fuel[heat,Textiles and Textile Products]	Real final energy by sector and fuel[heat,Leather Leather and Footwear]	Real final energy by sector and fuel[heat,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[heat,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[heat,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[heat,Chemicals and Chemical products]	Real final energy by sector and fuel[heat,Rubber and Plastics]	Real final energy by sector and fuel[heat,Other Non Metalic Mineral]	Real final energy by sector and fuel[heat,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[heat,Machinery Nec]	Real final energy by sector and fuel[heat,Electrical and Optical Equipment]	Real final energy by sector and fuel[heat,Transport Equipment]	Real final energy by sector and fuel[heat,Manufacturing Nec Recycling]	Real final energy by sector and fuel[heat,Electricity Gas and Water Supply]	Real final energy by sector and fuel[heat,Construction]	Real final energy by sector and fuel[heat,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[heat,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[heat,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[heat,Hotels and Restaurants]	Real final energy by sector and fuel[heat,Inland Transport]	Real final energy by sector and fuel[heat,Water Transport]	Real final energy by sector and fuel[heat,Air Transport]	Real final energy by sector and fuel[heat,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[heat,Post and Telecommunications]	Real final energy by sector and fuel[heat,Financial Intermedation]	Real final energy by sector and fuel[heat,Real Estate Activities]	Real final energy by sector and fuel[heat,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[heat,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[heat,Education]	Real final energy by sector and fuel[heat,Health and Social Work]	Real final energy by sector and fuel[heat,Other Community Social and Persona Services]	Real final energy by sector and fuel[heat,Private Households with Employed Persons]	Real final energy by sector and fuel[liquids,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[liquids,Mining and Quarrying]	Real final energy by sector and fuel[liquids,Food Beverages and Tobacco]	Real final energy by sector and fuel[liquids,Textiles and Textile Products]	Real final energy by sector and fuel[liquids,Leather Leather and Footwear]	Real final energy by sector and fuel[liquids,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[liquids,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[liquids,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[liquids,Chemicals and Chemical products]	Real final energy by sector and fuel[liquids,Rubber and Plastics]	Real final energy by sector and fuel[liquids,Other Non Metalic Mineral]	Real final energy by sector and fuel[liquids,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[liquids,Machinery Nec]	Real final energy by sector and fuel[liquids,Electrical and Optical Equipment]	Real final energy by sector and fuel[liquids,Transport Equipment]	Real final energy by sector and fuel[liquids,Manufacturing Nec Recycling]	Real final energy by sector and fuel[liquids,Electricity Gas and Water Supply]	Real final energy by sector and fuel[liquids,Construction]	Real final energy by sector and fuel[liquids,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[liquids,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[liquids,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[liquids,Hotels and Restaurants]	Real final energy by sector and fuel[liquids,Inland Transport]	Real final energy by sector and fuel[liquids,Water Transport]	Real final energy by sector and fuel[liquids,Air Transport]	Real final energy by sector and fuel[liquids,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[liquids,Post and Telecommunications]	Real final energy by sector and fuel[liquids,Financial Intermedation]	Real final energy by sector and fuel[liquids,Real Estate Activities]	Real final energy by sector and fuel[liquids,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[liquids,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[liquids,Education]	Real final energy by sector and fuel[liquids,Health and Social Work]	Real final energy by sector and fuel[liquids,Other Community Social and Persona Services]	Real final energy by sector and fuel[liquids,Private Households with Employed Persons]	Real final energy by sector and fuel[gases,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[gases,Mining and Quarrying]	Real final energy by sector and fuel[gases,Food Beverages and Tobacco]	Real final energy by sector and fuel[gases,Textiles and Textile Products]	Real final energy by sector and fuel[gases,Leather Leather and Footwear]	Real final energy by sector and fuel[gases,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[gases,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[gases,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[gases,Chemicals and Chemical products]	Real final energy by sector and fuel[gases,Rubber and Plastics]	Real final energy by sector and fuel[gases,Other Non Metalic Mineral]	Real final energy by sector and fuel[gases,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[gases,Machinery Nec]	Real final energy by sector and fuel[gases,Electrical and Optical Equipment]	Real final energy by sector and fuel[gases,Transport Equipment]	Real final energy by sector and fuel[gases,Manufacturing Nec Recycling]	Real final energy by sector and fuel[gases,Electricity Gas and Water Supply]	Real final energy by sector and fuel[gases,Construction]	Real final energy by sector and fuel[gases,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[gases,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[gases,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[gases,Hotels and Restaurants]	Real final energy by sector and fuel[gases,Inland Transport]	Real final energy by sector and fuel[gases,Water Transport]	Real final energy by sector and fuel[gases,Air Transport]	Real final energy by sector and fuel[gases,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[gases,Post and Telecommunications]	Real final energy by sector and fuel[gases,Financial Intermedation]	Real final energy by sector and fuel[gases,Real Estate Activities]	Real final energy by sector and fuel[gases,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[gases,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[gases,Education]	Real final energy by sector and fuel[gases,Health and Social Work]	Real final energy by sector and fuel[gases,Other Community Social and Persona Services]	Real final energy by sector and fuel[gases,Private Households with Employed Persons]	Real final energy by sector and fuel[solids,Agriculture Hunting Forestry and Fishing]	Real final energy by sector and fuel[solids,Mining and Quarrying]	Real final energy by sector and fuel[solids,Food Beverages and Tobacco]	Real final energy by sector and fuel[solids,Textiles and Textile Products]	Real final energy by sector and fuel[solids,Leather Leather and Footwear]	Real final energy by sector and fuel[solids,Wood and Products of Woood and Cork]	Real final energy by sector and fuel[solids,Pulp Paper Printing and Publishing]	Real final energy by sector and fuel[solids,Coke Refined Petroleum and Nuclear Fuel]	Real final energy by sector and fuel[solids,Chemicals and Chemical products]	Real final energy by sector and fuel[solids,Rubber and Plastics]	Real final energy by sector and fuel[solids,Other Non Metalic Mineral]	Real final energy by sector and fuel[solids,Basic Metals and Fabricated Metal]	Real final energy by sector and fuel[solids,Machinery Nec]	Real final energy by sector and fuel[solids,Electrical and Optical Equipment]	Real final energy by sector and fuel[solids,Transport Equipment]	Real final energy by sector and fuel[solids,Manufacturing Nec Recycling]	Real final energy by sector and fuel[solids,Electricity Gas and Water Supply]	Real final energy by sector and fuel[solids,Construction]	Real final energy by sector and fuel[solids,Sale Maintenance and Repair of Motor Vehicles anda Motorcycles Retail Sale of fuel]	Real final energy by sector and fuel[solids,Wholesale Trade and Commissions Trade Except of Motor vehicles and Motorcycles]	Real final energy by sector and fuel[solids,Retail Trade Except of Motor Vehicles and Motorcycles Repair of Household goods]	Real final energy by sector and fuel[solids,Hotels and Restaurants]	Real final energy by sector and fuel[solids,Inland Transport]	Real final energy by sector and fuel[solids,Water Transport]	Real final energy by sector and fuel[solids,Air Transport]	Real final energy by sector and fuel[solids,Other Supporting and Auxiliary Transport Activities Activities of Travel Agencies]	Real final energy by sector and fuel[solids,Post and Telecommunications]	Real final energy by sector and fuel[solids,Financial Intermedation]	Real final energy by sector and fuel[solids,Real Estate Activities]	Real final energy by sector and fuel[solids,Renting od MEq and Other Business Activities]	Real final energy by sector and fuel[solids,Public Admin and Defence Compulsory Social Security]	Real final energy by sector and fuel[solids,Education]	Real final energy by sector and fuel[solids,Health and Social Work]	Real final energy by sector and fuel[solids,Other Community Social and Persona Services]	Real final energy by sector and fuel[solids,Private Households with Employed Persons]	Annual GDP growth rate	current mineral resources Mt[Adhesive]	current mineral resources Mt[Aluminium]	current mineral resources Mt[Aluminium mirrors]	current mineral resources Mt[Cadmium]	current mineral resources Mt[Carbon fiber]	current mineral resources Mt[Cement]	current mineral resources Mt[Chromium]	current mineral resources Mt[Copper]	current mineral resources Mt[diesel]	current mineral resources Mt[Dy]	current mineral resources Mt[Electric electronic components]	current mineral resources Mt[Evacuation lines]	current mineral resources Mt[Fiberglass]	current mineral resources Mt[Foam glass]	current mineral resources Mt[Galium]	current mineral resources Mt[Glass]	current mineral resources Mt[Glass reinforcing plastic]	current mineral resources Mt[gravel]	current mineral resources Mt[Indium]	current mineral resources Mt[Iron]	current mineral resources Mt[KNO3 mined]	current mineral resources Mt[Asphalt]	current mineral resources Mt[Lime]	current mineral resources Mt[Limestone]	current mineral resources Mt[Lithium]	current mineral resources Mt[Lubricant]	current mineral resources Mt[Magnesium]	current mineral resources Mt[Manganese]	current mineral resources Mt[Heavy equipment]	current mineral resources Mt[Concrete]	current mineral resources Mt[Molybdenum]	current mineral resources Mt[NaNO3 mined]	current mineral resources Mt[NaNO3 synthetic]	current mineral resources Mt[Neodymium]	current mineral resources Mt[Nickel]	current mineral resources Mt[Over grid 15per]	current mineral resources Mt[Over grid 5per]	current mineral resources Mt[Paint]	current mineral resources Mt[Lead]	current mineral resources Mt[Plastics]	current mineral resources Mt[Polypropylene]	current mineral resources Mt[Rock]	current mineral resources Mt[Rock wool]	current mineral resources Mt[Sand]	current mineral resources Mt[Silicon sand]	current mineral resources Mt[Silicon wafer modules]	current mineral resources Mt[Silver]	current mineral resources Mt[Site preparation]	current mineral resources Mt[Tin]	current mineral resources Mt[soda ash]	current mineral resources Mt[steel]	current mineral resources Mt[synthetic oil]	current mineral resources Mt[tellurium]	current mineral resources Mt[titanium]	current mineral resources Mt[titanium dioxide]	current mineral resources Mt[vanadium]	current mineral resources Mt[wires]	current mineral resources Mt[zinc]	current mineral reserves Mt[Adhesive]	current mineral reserves Mt[Aluminium]	current mineral reserves Mt[Aluminium mirrors]	current mineral reserves Mt[Cadmium]	current mineral reserves Mt[Carbon fiber]	current mineral reserves Mt[Cement]	current mineral reserves Mt[Chromium]	current mineral reserves Mt[Copper]	current mineral reserves Mt[diesel]	current mineral reserves Mt[Dy]	current mineral reserves Mt[Electric electronic components]	current mineral reserves Mt[Evacuation lines]	current mineral reserves Mt[Fiberglass]	current mineral reserves Mt[Foam glass]	current mineral reserves Mt[Galium]	current mineral reserves Mt[Glass]	current mineral reserves Mt[Glass reinforcing plastic]	current mineral reserves Mt[gravel]	current mineral reserves Mt[Indium]	current mineral reserves Mt[Iron]	current mineral reserves Mt[KNO3 mined]	current mineral reserves Mt[Asphalt]	current mineral reserves Mt[Lime]	current mineral reserves Mt[Limestone]	current mineral reserves Mt[Lithium]	current mineral reserves Mt[Lubricant]	current mineral reserves Mt[Magnesium]	current mineral reserves Mt[Manganese]	current mineral reserves Mt[Heavy equipment]	current mineral reserves Mt[Concrete]	current mineral reserves Mt[Molybdenum]	current mineral reserves Mt[NaNO3 mined]	current mineral reserves Mt[NaNO3 synthetic]	current mineral reserves Mt[Neodymium]	current mineral reserves Mt[Nickel]	current mineral reserves Mt[Over grid 15per]	current mineral reserves Mt[Over grid 5per]	current mineral reserves Mt[Paint]	current mineral reserves Mt[Lead]	current mineral reserves Mt[Plastics]	current mineral reserves Mt[Polypropylene]	current mineral reserves Mt[Rock]	current mineral reserves Mt[Rock wool]	current mineral reserves Mt[Sand]	current mineral reserves Mt[Silicon sand]	current mineral reserves Mt[Silicon wafer modules]	current mineral reserves Mt[Silver]	current mineral reserves Mt[Site preparation]	current mineral reserves Mt[Tin]	current mineral reserves Mt[soda ash]	current mineral reserves Mt[steel]	current mineral reserves Mt[synthetic oil]	current mineral reserves Mt[tellurium]	current mineral reserves Mt[titanium]	current mineral reserves Mt[titanium dioxide]	current mineral reserves Mt[vanadium]	current mineral reserves Mt[wires]	current mineral reserves Mt[zinc]	share E losses CC	Temperature change	abundance coal	abundance total nat gas	abundance total oil	TPE from RES EJ	Percent RES vs TPES	Total land requirements renew Mha	share blue water use vs AR	EROIst system	TFES intensity EJ T$	Real TFEC	GDP	Population
1995.0	345.8431350059414	148.88915430062227	101.34336340048439	71.74261730244794	23.8680000023868	0.9821872337800484	0.992878880180934	821277.351469155	106956.55924414466	1761460.0904961745	500387.9301468897	102249.5865607983	58713.07129260729	261905.8305839368	224714.81340081035	401281.5528006745	113840.58614132536	64807.20550939781	259983.9338090869	777405.4212362784	895155.4064261914	1109416.054755728	323158.75564083294	440415.9069146093	3373315.037152978	352813.95040740323	1263743.8134388768	1598464.789951513	1135913.820962492	579016.9839368864	49225.02998655932	143095.69239839664	165486.95349443823	336812.1346096958	1035860.0726070266	2560435.9607942053	715097.6894415037	3163684.9326038864	1176056.8532529834	2116985.946915084	1121312.8820569632	48106.645452568446	2078505.7656740001	1011976.1856599984	2669334.612549005	934115.8756302978	160951.02592202998	413555.91599749995	1245721.2565689988	720646.2914680998	1621229.2600909008	696838.2921015003	615558.7834209001	2273742.1909978976	1348156.108177901	2071015.0005550024	2026396.2759775044	494372.0304845993	1246119.3395289981	4025447.3547488996	654825.0802653998	2917102.3974309964	2409883.742766	1513597.1572792998	1425559.7277070016	177855.1273367999	283665.3513535	634741.3615245005	928057.1893571981	2903577.156730002	3499194.992157009	3487238.031209003	3387888.866139248	1237124.4875197466	2210772.1563148657	1809422.9246380045	52431.41310107805	1.5052479437638466	1.5822156592494812	1.033723768229644	0.7565026924022415	0.05655676014654178	0.3609948265392015	1.5277236954992173	0.6605124957247948	2.9239728230379494	1.2206345743933127	0.9855114338857186	4.496588005440209	0.5190115013139486	0.8037861540926355	0.590839923979471	0.42363578545429664	3.2698900637766988	0.4265741045171569	0.190055825170399	0.5781451474071074	1.2013758322593955	0.9560272792519586	0.6391428701229585	0.0	0.0	0.2127177611389351	0.1988319140065206	0.3940530053615281	1.0963575090171005	0.6331342704128294	1.38361217735738	0.5887464544700424	0.7429411519658011	0.7018533943871458	5.2431413101078064e-05	0.3698559724274389	0.40090203044652784	0.44034605836833113	0.20631228818098044	0.019238681205371835	0.36367911023356364	0.12579475279675603	0.5985872142135984	1.3917227406117811	0.31695591011196705	0.07063146063802316	1.0106140683347657	0.3591075712934153	0.22154146890172113	0.06545760510975489	0.12481619657704668	0.22002039058876408	0.3373178720040642	0.02250915544189588	0.12360159575532606	0.09289680895007212	0.08206506610189115	0.0	0.0	0.0	0.1572007664880462	0.03369286289133773	0.08833595130676071	0.23614328937893406	0.07996902199837995	0.1741590814724916	0.08676235259751955	0.10879206607649869	0.21706667268253158	5.2431413101078064e-05	6.92004639752283	1.357426990292534	1.372333302783288	0.8226685084222111	0.08754322763146474	0.3528394636230262	0.962350636790869	8.448216354506648	2.6168335971036325	1.4459162927290286	1.3518010194715224	1.6464610726651487	0.571384626535217	0.9899862555489798	0.5740782612558918	1.0598956290229933	0.8073607836393957	2.8452427763506014	0.42669092898549593	2.3322514024327736	3.4852330445475066	2.1487618258031866	8.246285176864449	6.74678501231156	7.578327444924588	1.3475206411337466	0.7135520549666159	1.1331620813393868	0.493373982799087	2.905395634914173	4.02499550770628	1.058657019268483	2.409727364820173	2.0797485079976874	5.2431413101078064e-05	0.4469529127319759	4.746959045256463	0.7022250958947289	0.2070949169390811	0.015056857459105176	0.06820524513883218	0.6134473353429329	2.162885148710749	2.386495485391838	0.7173126042548428	0.8269655665891398	2.980436089834928	0.16206914607508702	0.23079047861109311	0.18584243149048082	0.31451475045987526	4.887774594368714	0.23213880613182955	0.08079697855749574	0.24246184141500668	0.44206388724146134	0.3476562534599395	2.5213719122480605	8.136600249746426e-07	5.63030430188436e-06	0.10105103430773245	0.5170337998008989	0.13460977010306502	0.31442495256429764	0.340783701370297	5.208523963805255	0.24646548633140633	0.3568423821530824	0.44067843093594256	5.2431413101078044e-05	0.9787011789708321	0.9620742877138191	2.7973152533916545	0.9266011319519439	0.05797023979530473	0.6383585719254778	1.763899471957016	0.40609776677657256	2.740425837773501	1.9075532655426053	4.922764983756548	6.400208869722147	0.47138549424208126	0.17327255307480594	0.2328503833117282	1.0510356425653136	1.6305160970023613	0.3245207365258735	0.016842946459482058	0.10319139895580567	0.08992831580275928	0.714826935425215	0.2749802585075421	0.0036029091098444704	0.0	0.03131498195043171	0.008168902840256925	0.04344612638404337	0.1829682959369831	0.10402706185322431	0.2539910749124507	0.23751890523182864	0.12962541502013772	0.12339408605127425	5.243141310107805e-05	-4.9408577088461136e-05	0.0	75000.0	0.0	6.0	0.0	0.0	12000.0	2100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0471	800000.0	0.0	0.0	0.0	0.0	39.5	0.0	12000.0	1030.0	0.0	0.0	14.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	2000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308	0.0	76.2	0.0	0.0	0.0	0.025	2000.0	0.0	63.0	0.0	1900.0	0.0	28000.0	0.0	0.5	0.0	0.0	480.0	720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0	0.0	0.0	0.011	160000.0	0.0	0.0	0.0	0.0	13.5	0.0	2400.0	570.0	0.0	0.0	11.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	4.8	0.0	0.0	0.0	0.01108	794.0	0.0	15.0	0.0	230.0	0.0	0.585	1.0	0.9999999999999998	1.0	48.03264783195162	12.165713531434141	6.625781345575072	0.21917575224179223	11.537854081186246	8.983315171282097	261.94052764635035	29.1585592458921	5709757338.0
